LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,459,SURAT,395003,19/06/2026,Shaikh Mahmadaziz Mohamed Safik,"12/1045 503 5TH FLR, BAGE HASNAIN APARTMENT, NEAR SMC OFFICE, 12/1045 503 5TH FLR, SAHPORE, SURAT","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""},{""NIC5DigitId"":""47740"",""Description"":""Retail sale of second-hand goods""}]"
24,GUJARAT,459,SURAT,395008,19/06/2026,MONODENT ENTERPRISE,"122, FIRST FLOOR, SATYAM SHIVAM SUNDRAM APPARTMENT, A K ROAD, 122, FIRST FLOOR, OPP. KSHAMA SOCIETY, SURAT","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,459,SURAT,394601,19/06/2026,Freedom Fighter's Academy,"21-15, Lotus Mall, Dhamdod Road, 21-15, 0, Bardoli","[{""NIC5DigitId"":""93110"",""Description"":""Operation of sports facilities""}]"
24,GUJARAT,459,SURAT,395010,19/06/2026,RAHI PAPER,"1ST FLOOR, PLOT NO 5, PUNAGAM, 1ST FLOOR, PUNA-BOMBAY MKT ROAD, SURAT","[{""NIC5DigitId"":""17019"",""Description"":""Manufacture of other primary paper materials including composite paper and paper board n.e.c.""}]"
24,GUJARAT,459,SURAT,395010,19/06/2026,R & D EXPORTS,"523, D R India Textile Hub, Patiya to Archana Road, 523, 0, Surat","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,459,SURAT,395004,19/06/2026,StitchAura,"shop no - 3, paras point complex, Jyoti Society, Near Paras Poli, shop no - 3, Katargam, surat","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,459,SURAT,394101,19/06/2026,PATEL RUTVIK DIPAKBHAI,"PLOT 53,1FL, SABARI DHAM ROW HOUSE, MOTA VARACHHA, PLOT 53,1FL, SURAT, SURAT","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,459,SURAT,394130,19/06/2026,VASANT WARP TECH LLP,"PLOT NO 5, OZONE TEX PARK, OLPAD SAYAN ROAD, PLOT NO 5, BLOCK NO 56, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395001,19/06/2026,SOFTEN AGRO,"201, 2ND FLOOR, STAR ARCADE, NANPURA, 201, 2ND FLOOR, GOLANDAZ STREET, SURAT","[{""NIC5DigitId"":""46691"",""Description"":""Wholesale of industrial chemicals,""},{""NIC5DigitId"":""46209"",""Description"":""Whole sale of other agriculture raw materials n.e.c.""},{""NIC5DigitId"":""46610"",""Description"":""Wholesale of solid, liquid and gaseous fuels and related products""},{""NIC5DigitId"":""47737"",""Description"":""Retail sale of seeds, fertilisers, pesticides, machinery equipments and hand tools""}]"
24,GUJARAT,459,SURAT,394327,19/06/2026,SHREENATH JI KIRANA STORE,"35, LAXMINARAYAN SOCIETY, OPP MAGAN WADI, 35, PALSANA, SURAT","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,459,SURAT,394130,19/06/2026,SHREENATHJI TVS,"57, Mahalaxmi Saw Mill, Bazar Road, 57, 57, Surat","[{""NIC5DigitId"":""45401"",""Description"":""Wholesale or retail sale of new motorcycles, mopeds, scooters and three wheelers""},{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
24,GUJARAT,459,SURAT,394101,6/6/2026,BARYZA ENTERPRISE,"PL NO.15 1ST FLOOR, GOPINATHJI SOC, MOTA VARACHHA, PL NO.15 1ST FLOOR, 0, SURAT","[{""NIC5DigitId"":""46491"",""Description"":""Wholesale of toiletry, perfumery and cosmetics""}]"
24,GUJARAT,459,SURAT,394105,6/6/2026,JV ENTERPRISE,"6TH FLOOR, CLUB HOUSE, MOTA VARACHHA MAIN ROAD, 6TH FLOOR, BLOCK A, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,D FASHION,"A-6/501, VRAJBHUMI SECTOR-1, VRAJ CHOWK ROAD, A-6/501, 0, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395001,6/6/2026,KIRANBEN SANJAY SHAH,"A-18, DIAMOND VILLAGE, JADAKHADI, A-18, MAHIDHARPURA, SURAT","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,459,SURAT,396475,6/6/2026,VALVI SOHAMBHAI SAMPATBHAI,"PLOT NO.24, --, OLPAD ROAD, PLOT NO.24, C, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394210,6/6/2026,SUHANA MEHENDI ART,"516, FULVADI GALI NO 2, SURAT, 516, LIMBAYAT, SURAT","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,459,SURAT,395004,6/6/2026,PAL CREATION,"B-202, SHUBHAM HEIGHTS, OPP.SARJAN HEIGHTS, B-202, ., SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394101,6/6/2026,SWAMINARAYAN JEWELLERS,"shop no. 8, Marutidham Soc, sate light road maruti chowk, shop no. 8, ., SURAT","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,459,SURAT,395009,6/6/2026,HEER CONSTRUCTION COMPANY,"52, PINAL ROW HOUSE, HONEY PARK ROAD, 52, 52, SURAT","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,SHIVNERI ENTERPRISE 2,"SHOP.12,RIDHAM PLAZA, KANSKIWAD NAKA, HARIPURA, SHOP.12,RIDHAM PLAZA, HARIPURA, SURAT","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""},{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""},{""NIC5DigitId"":""56304"",""Description"":""Mobile beverage vendors""}]"
24,GUJARAT,459,SURAT,394510,6/6/2026,JAY HANUMAN FOOTWEAR,"SHOP NO 5, BHAGHUBHAI SHOPPING CENTER, MORA TEKRA, SHOP NO 5, MAIN BAZAR, SURAT","[{""NIC5DigitId"":""46413"",""Description"":""Wholesale of footwear""}]"
24,GUJARAT,459,SURAT,394221,6/6/2026,BABA TELICOM,"507, JALARAM NAGAR, PIYUSH POINT, 507, NEAR KANHAIYA DAIRY, SURAT","[{""NIC5DigitId"":""47414"",""Description"":""Retail sale of telecommunication equipment""}]"
24,GUJARAT,459,SURAT,395010,6/6/2026,BHUMI FASHION,"GF, PL NO.227, ASHOK VATIKA SOCIETY, B/H SAGAR SOCIETY, GF, PL NO.227, PUNAGAM, SURAT","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
24,GUJARAT,459,SURAT,394185,6/6/2026,VIMAL VENTURES,"58-59, MATRUKRUPA SOCIETY, NH NO 8, 58-59, KAMREJ CHAR RASTA, SURAT","[{""NIC5DigitId"":""46592"",""Description"":""Wholesale of transport equipment except motor vehicles, motorcycles and bicycles""}]"
24,GUJARAT,459,SURAT,394107,6/6/2026,HAREKRISHNA CREATION,"PLOT NO 17,, VEDANT 16, 5TH FLOOR, KOSAD, PLOT NO 17,, BLOCK 429, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394221,6/6/2026,JIGISHABEN RAKESHKUMAR JARIWALA,"B-238, SAI MOHAN ROW HOUSE-1, VADOD GAM BHESTAN, B-238, JIAV BUDIYA ROAD, SURAT","[{""NIC5DigitId"":""86903"",""Description"":""Activities of homeopaths""}]"
24,GUJARAT,459,SURAT,394210,6/6/2026,DHAMAKA SALES,"RS No 34, H No 27, GR Floor, Giriraj Nagar, Limbayat, Main Road, RS No 34, Surat, Surat","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
24,GUJARAT,459,SURAT,394101,6/6/2026,SUMITABEN BHAVESHBHAI CHUDASAMA,"B/202,, SUMAN SANGATH VIP CRCLE,, MOTA VARACHHA,, B/202,, 0, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394150,6/6/2026,RAZA SCRAP KABADI,"RAZA SCRAP KABADI, Near IRB Toll Plaza, N.H.No.48, RAZA SCRAP KABADI, Choryasi (Amboli), Kamrej","[{""NIC5DigitId"":""45102"",""Description"":""Wholesale and retail sale of used motor vehicles""}]"
24,GUJARAT,459,SURAT,395007,6/6/2026,RABARI GOKLABHAI LASABHAI,"SHOP NO 2, AMARKRUTI COMPLEX, SURAT, SHOP NO 2, SURAT, SURAT","[{""NIC5DigitId"":""47214"",""Description"":""Retail sale of bakery products, dairy products and eggs""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,THE SWEET PALETTE,"2/2308, KUMBHARWAD, RUDARPURA, 2/2308, SURAT, SURAT","[{""NIC5DigitId"":""10712"",""Description"":""Manufacture of biscuits, cakes, pastries, rusks etc.""}]"
24,GUJARAT,459,SURAT,395007,6/6/2026,BEAT RITUAL,"A-1 304, MEGHDHANUSH ENCLAVE, CITY LIGHT ROAD, A-1 304, ., SURAT","[{""NIC5DigitId"":""70200"",""Description"":""Management consultancy activities""},{""NIC5DigitId"":""47213"",""Description"":""Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof""}]"
24,GUJARAT,459,SURAT,395003,6/6/2026,YASHASVI TEX,"SHOP NO. 3058-3059, RADHA KRISHAN TEXTILE MARKET, NAWABWADI ROAD, SHOP NO. 3058-3059, BEGAMPURA, SURAT","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,394620,6/6/2026,MAJISHA RESTAURANT,"Shop no 8,9, Sai Arcade, Bardoli Mahuva Road, Shop no 8,9, 0, Bardoli","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
24,GUJARAT,459,SURAT,394210,6/6/2026,SAMAY PRHAR NEWS,"2ND FLOOR 10/A, KAMRU NAGAR VASAHAT, LIMBAYAT, 2ND FLOOR 10/A, 0, SURAT","[{""NIC5DigitId"":""63910"",""Description"":""News agency activities""}]"
24,GUJARAT,459,SURAT,395008,6/6/2026,SIDDHARTH HOTEL,"A-43, PATEL NAGAR, ASHWINI KUMAR ROAD, A-43, A-43, SURAT","[{""NIC5DigitId"":""10750"",""Description"":""Manufacture of prepared meals and dishes""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,BHANDARI TECH FAB LLP,"561-562,UPPER GROUND, ADARSH MARKET-2, RING ROAD, 561-562,UPPER GROUND, RING ROAD, SURAT","[{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""}]"
24,GUJARAT,459,SURAT,394327,6/6/2026,KRISHNA KIRANA GENERAL STORE,"SHOP NO.10, SHANTI VIHAR PLAZZA, KADODRA ROAD, SHOP NO.10, KADODRA, SURAT","[{""NIC5DigitId"":""47214"",""Description"":""Retail sale of bakery products, dairy products and eggs""}]"
24,GUJARAT,459,SURAT,394185,6/6/2026,CLEANPLUS ENTERPRISE,"D 502, navkar recidency, pasodra patiya rod navagam, D 502, D, surat","[{""NIC5DigitId"":""47912"",""Description"":""Retail sale via e-commerce""},{""NIC5DigitId"":""20119"",""Description"":""Manufacture of organic and inorganic chemical compounds n.e.c.""}]"
24,GUJARAT,459,SURAT,394107,6/6/2026,AMIN CLOTHING,"197, H-2 EWS AWAS, SAYAN ROAD, 197, AMROLI, SURAT","[{""NIC5DigitId"":""13924"",""Description"":""Manufacture of bedding, quilts pillows, sleeping bags etc.""}]"
24,GUJARAT,459,SURAT,394326,6/6/2026,SHOBHABEN AKSHAY VANODIYA,"PLOT NO-36, SHREEJI ROW HOUSE, JOKHA ROAD, KAMREJ, PLOT NO-36, 0, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,459,SURAT,395003,6/6/2026,vishvnath enterprises,"flat 4/34, gayatri 34, lambe hanuman road gayatri, flat 4/34, barachha, surat","[{""NIC5DigitId"":""46101"",""Description"":""Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,AMBIKA FAB,"3RD FR H4590 TO 4592, RADHA KRISHNA TEXTILE MARKET, RING ROAD, 3RD FR H4590 TO 4592, H, SURAT","[{""NIC5DigitId"":""13139"",""Description"":""Other activities relating to finishing of textile n.e.c.""}]"
24,GUJARAT,459,SURAT,394180,6/6/2026,KALATEET INFRA LLP,"Ground Floor-B 49, Kashiba Villa, Nansad Road, Ground Floor-B 49, ., Kamrej","[{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,KAMDHENU FAB,"P/309, NEW GIDC, KATARGAM ROAD, P/309, -, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395010,6/6/2026,AADHYA FASHION,"29, ARJUN NAGER KARGIL CHOWK, BOMBAY MARKET, 29, 1, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394105,6/6/2026,SKINOTIQ,"23, KRISHNA PARK, UTRAN POWER HOUSE, 23, CHORASI, SURAT","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,Sahu Sanjaybhai Raghunath,"215,Shri RamnKaagar,, B/H Spinning Mill ,, Kapodra, 215,Shri RamnKaagar,, Varachha Road, Surat","[{""NIC5DigitId"":""56210"",""Description"":""Event catering""}]"
24,GUJARAT,459,SURAT,395010,6/6/2026,DIYA FASHION,"PLOT NO. 1, THIRD FL, KRISHNA PARK, NEARBY NATURE VELLY, PLOT NO. 1, THIRD FL, OPP. RRTM-2, SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,R.AA TEXTILES,"2ND FLOOR AND 3RD FL, H.NO.-2885/C/1/32 PLOT NO- 16/B/2, MALINIWADI, RING ROAD, 2ND FLOOR AND 3RD FL, SALABATPURA, SURAT","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,395013,6/6/2026,Solvix Enterprise,"Plot No-5, SF, Liberty Industrial Park, Laskana Kholvad Road, Plot No-5, SF, Bhada, Surat","[{""NIC5DigitId"":""47912"",""Description"":""Retail sale via e-commerce""}]"
24,GUJARAT,459,SURAT,394105,6/6/2026,SHRI DEVNARAYAN FURNITURE,"D-101, MANGALAM RESIDENCY, UTRAN, D-101, UTRAN, SURAT","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
24,GUJARAT,459,SURAT,394601,6/6/2026,Pravinbhai Vasantbhai Patil,"B-11, H B PARK, BARDOLI ROAD, B-11, NA, SURAT","[{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,KIKI,"Plot No.A/24, Purvi Society Vibhag 1 Sheri no 2, Hira Nagar Road, Varachha, Plot No.A/24, Heera Bagh, Surat","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,NEW SUKAKA PHOTO FRAMING ART GALLARY,"SHOP NO-5, TIRTHRAJ APPARTMENT, HIRABAUG, SHOP NO-5, PURVI SOCIETY MAIN ROAD, SURAT","[{""NIC5DigitId"":""74209"",""Description"":""Other photographic activities""},{""NIC5DigitId"":""74109"",""Description"":""Other specialized design activities n.e.c.""}]"
24,GUJARAT,459,SURAT,395009,6/6/2026,CLEAN ONE CARE,"4B-16, SMC QUARTERS, ADAJAN, 4B-16, PAL, SURAT","[{""NIC5DigitId"":""20232"",""Description"":""Manufacture of cleaning and polishing products (preparations for perfuming or deodorizing rooms; artificial waxes and prepared waxes; polishes and creams for leather, wood, glass, metal etc.; scouring pastes and powders, including paper, wadding etc. coated or covered with these)""}]"
24,GUJARAT,459,SURAT,394230,6/6/2026,Malek Saeem Mustak,"127, JILANI NAGAR, GABHENI, 127, SURAT, SURAT","[{""NIC5DigitId"":""49224"",""Description"":""Taxi operation""}]"
24,GUJARAT,459,SURAT,395004,6/6/2026,SHIV BHAVANI ENTERPRISE,"GROUND FLOOR G/1, RATNA SAGAR APARTMENT BHAKTI NAGAR, SINGPORE ROAD, GROUND FLOOR G/1, KATARGAM, SURAT","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,VBT Renewables,"B-23, Renuka Nagar soc, Khatodara, B-23, Khatodara, Surat","[{""NIC5DigitId"":""46699"",""Description"":""Wholesale of metal and non-metal waste and scrap n.e.c.""}]"
24,GUJARAT,459,SURAT,395009,6/6/2026,Plasma Pathology Laboratory,"120, Star corner, Opp Sbi, 120, 0, SURAT","[{""NIC5DigitId"":""86905"",""Description"":""Activities of independent diagnostic\/pathological laboratories""}]"
24,GUJARAT,459,SURAT,395008,6/6/2026,BAHUCHAR FASHION,"1ST FLOOR PLOT NO.4, LALJI INDUSTRIAL CO OP SOCIETY, A K ROAD, 1ST FLOOR PLOT NO.4, -, SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,394221,6/6/2026,JAY SAINATH SALES,"PLOT NO-53-A, SURAJ INDUSTRY,BEHIND NARYA,HP PRETOL PUMP, BAMROLI ROAD,PANDESARA, PLOT NO-53-A, NA, SURAT","[{""NIC5DigitId"":""46699"",""Description"":""Wholesale of metal and non-metal waste and scrap n.e.c.""}]"
24,GUJARAT,459,SURAT,395003,6/6/2026,GLAMOUR FASHION,"BASEMENT, SUKUN RESIDENCY, DARUKHANA, KANSKIWAD, HARIPURA, BASEMENT, 1471/1/2, 1506/5, 1506/6/1, Surat","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395002,6/6/2026,PRAMUKHAM ART,"SHOP NO.2 & 3, ARTH APARTMENT, KSHETRAPAL HUMAN MANDIR ROAD, SHOP NO.2 & 3, -, SURAT","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
24,GUJARAT,459,SURAT,394180,6/6/2026,KANJI ATUBHAI VAGH,"157, RIDDHI SIDDHI RESIDENCY, KAMREJ, 157, KAMREJ, SURAT","[{""NIC5DigitId"":""79120"",""Description"":""Tour operator activities""}]"
24,GUJARAT,459,SURAT,395009,6/6/2026,VIBGYOR MEDIA PRODUCTIONS,"241, RAJ VICTORIA, NEAR PAL GAM CIRCLE, 241, 288, ADAJAN","[{""NIC5DigitId"":""59123"",""Description"":""Post production activities of video production""}]"
24,GUJARAT,459,SURAT,395003,6/6/2026,GEM MART,".., .., NANAVAT MAIN ROAD, .., OPP. VITTHAL WADI, SURAT","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""},{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,459,SURAT,395008,6/6/2026,MITRAAY ENTERPRISE,"58, 2ND FLOOR,, BHAKTINAGAR SOCIETY VI-1, VARACHHA ROAD, 58, 2ND FLOOR,, OPP. VISHAL NAGAR, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,SG APPEARANCE,"FLAT NO. B/901, MARIGOLD RESIDENCY, V.T. NAGAR ROAD, FLAT NO. B/901, BESIDE KESHV PARK, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,395010,6/6/2026,HEMANSHI BHARATKUMAR BALDANIYA,"196 SECOND FLOOR, PRIYANKA MEGHA CITY, OPP GYANJYOT SCHOOL, 196 SECOND FLOOR, CHORASI, SURAT","[{""NIC5DigitId"":""13139"",""Description"":""Other activities relating to finishing of textile n.e.c.""}]"
24,GUJARAT,459,SURAT,394150,6/6/2026,HIRAL,"231, 231,shukhshanti Row house, 231,shukhshanti Row house, 231, 231, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395017,6/6/2026,MANIYAR JAMIRKHAN NASIBKHAN,"GROUND FLOOR, Gurukrupa Marble And Granite, Udhana - Magdalla Road, GROUND FLOOR, 120, SURAT","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,459,SURAT,395004,6/6/2026,GONDALIYA PRAVINBHAI,"101, OM RESIDENCY, SINGANPOR ROAD, 101, 01, SURAT","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,459,SURAT,395010,6/6/2026,Shreviax Appliances,"297, Pramukhpark Society, Puna Simana canal road, 297, Punagam, Surat","[{""NIC5DigitId"":""35107"",""Description"":""Transmission of electric energy""}]"
24,GUJARAT,459,SURAT,395010,6/6/2026,DWARKADHISH TRADING,"A48, 1ST FLOOR KRISHNA INDUSTRY, NEAR BORDA FARM, A48, -, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,394305,6/6/2026,PIXEL FRAME,"329, Patichal, Chalthan Raiway station, 329, 516, Surt","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
24,GUJARAT,459,SURAT,395003,6/6/2026,R. S. Coconut,"12/374, ., Ranitalav main road, 12/374, Opp rajmoti marketing, Surat","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,459,SURAT,395007,6/6/2026,JAI BAJRANGBALI SABJI BHANDAR,"GROUND FLOOR, REVADHAM APARTMENT, NEAR UMA BHAVAN CHAR RASTA, GROUND FLOOR, BHATAR, SURAT","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,459,SURAT,395017,6/6/2026,RESOLE STUDIO,"50 DWARKESH IND SOC, DWARKESH IND SOC, U.M.ROAD, 50 DWARKESH IND SOC, SURAT, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,396510,6/6/2026,RENEWX ENERGY,"2/14, GOPALBHAI HARIBHAI SMURTI HOUSE, Angaldhara Kos Road, 2/14, MAHUVA, MAHUVA","[{""NIC5DigitId"":""35105"",""Description"":""Electric power generation using solar energy""},{""NIC5DigitId"":""43222"",""Description"":""Installation of heating systems (electric, gas and oil), furnaces, cooling towers, non-electric solar energy collectors etc.""},{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""},{""NIC5DigitId"":""46599"",""Description"":""Wholesale of other machinery, equipment and supplies n.e.c. including computer-controlled machine tools and computer-controlled sewing and knitting machines""}]"
24,GUJARAT,459,SURAT,395007,6/6/2026,BMBF VENTURES LLP,"2ND TO 4TH FLR, PLOT NO-A, PARLEPOINT., PARLE POINT, 2ND TO 4TH FLR, SY NO-252PKY, SURAT","[{""NIC5DigitId"":""70200"",""Description"":""Management consultancy activities""}]"
24,GUJARAT,459,SURAT,395004,6/6/2026,ROYAL ENTERPRISE,"GROUND FLOOR-4, REG NO-445, KATARGAM, GROUND FLOOR-4, NEAR GOTALAWADI TENAMENT, SURAT","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""},{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""},{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,459,SURAT,394107,6/6/2026,ARTH CREATION,"PL 7, 3RD FL PART-2, VEDANT 14, KOSAD ROAD, PL 7, 3RD FL PART-2, -, SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,394310,6/6/2026,FENI TEXO FAB,"PLOT NO - 30, KRISHAN INDUSTRIAL PARK - 1, KAMREJ, PLOT NO - 30, -, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394221,6/6/2026,NAVRANG SUPER STORE,"Shop no 10, chikuwadi, Bamroli road, Shop no 10, chikuwadi, surat","[{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""}]"
24,GUJARAT,459,SURAT,395001,6/6/2026,BESTO TAILOR,"SHOP NO 4, GOPIPURA, SUNVALI, SHOP NO 4, -, SURAT","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,NEEMVANI,"F-17, Old Shakti Vijay Society, Behind Laxmi Hotel, F-17, Hirabaug, Surat","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
24,GUJARAT,459,SURAT,395006,6/6/2026,AKBARI DHARMESHBHAI CHANDUBHAI,"8, KRISHNAKUNJ SOCIETY, NANA VARACHHA ROAD, 8, VARACHHA, SURAT","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
