LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,453,NAVSARI,396060,15/11/2025,PATEL VIRALKUMAR,"CHIKARPADA, CHIKARPADA, RUMLA, CHIKARPADA, CHIKARPADA, CHIKHLI","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396321,1/11/2025,Ladies Tailor,"A/20, Madhavbaug society,, behind somnath temple, A/20, A/20, Bilimora","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,453,NAVSARI,396445,3/11/2025,EKTA SAREE CENTER,"OPP MAHAVIR CHAMBER, NAGARWAD, NAGARWAD, OPP MAHAVIR CHAMBER, NAGARWAD, NAVSARI","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,453,NAVSARI,396445,3/11/2025,MONTAGE TATTOO STUDIO,"SHOP NO.148, CENTRAL BUSINESS HUB, GANDEVI ROAD, SHOP NO.148, JAMALPORE, NAVSARI","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,453,NAVSARI,396590,3/11/2025,SATTADHAR TRANSPORT,"AA, STATION ROAD, STATION ROAD, AA, AA, VANSDA","[{""NIC5DigitId"":""68100"",""Description"":""Real estate activities with own or leased property""}]"
24,GUJARAT,453,NAVSARI,396445,3/11/2025,HOTEL HEAVEN ROOMS,"2302, NEAR PRINCE BACKERY, CHARPUL ROAD, 2302, BESIDE BUS DEPO, NAVSARI","[{""NIC5DigitId"":""55109"",""Description"":""Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses etc.)""}]"
24,GUJARAT,453,NAVSARI,396580,3/11/2025,ANKITKUMAR SATEESHBHAI PATEL,"0, ANKITKUMAR SATEESHBHAI PATEL, GAMIT FALIYU, 0, 0, NAVSARI","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396445,25/11/2025,RJS INFRASPACE TECHNO PRIVATE LIMITED,"402, SAMRUDDHI APPARTMENT, ASHA NAGAR, 402, ., NAVSARI","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""},{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396412,25/11/2025,HARKISHANDAS HIRABHAI TANDEL,"., HANUMAN FALIA, ONJAL MACHHIWAD, ., ., NAVSARI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396521,25/11/2025,GREAT COMPUTER,"GREAT COMPUTER, GOHIL COMPLEX, KHERGAM ROAD, GREAT COMPUTER, MADHUBAN SOCIETY, CHIKHLI","[{""NIC5DigitId"":""95111"",""Description"":""Repair and maintenance of computer and peripheral equipment""}]"
24,GUJARAT,453,NAVSARI,396445,25/11/2025,N K LAMINATE,"plot no 39, lal vavta gujarat gas cng station, navsari, plot no 39, jampore, navsari","[{""NIC5DigitId"":""25939"",""Description"":""Manufacture of general hardware (saws and sawblades, including circular sawbl ades and chainsaw blades, moulding boxes, vices, clamps etc.)""}]"
24,GUJARAT,453,NAVSARI,396580,25/11/2025,FARMER,"AA, MANDIR FALIYU, MANDIR FALIYU, AA, AA, NANI BHAMTI","[{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
24,GUJARAT,453,NAVSARI,396445,25/11/2025,Meet Film Production,"505, jivandhara apartment, kaliavadi, 505, navsari, navsari","[{""NIC5DigitId"":""59141"",""Description"":""Motion picture or video tape projection in cinemas, in the open air or in other projection facilities""}]"
24,GUJARAT,453,NAVSARI,396445,25/11/2025,AJAY ENTERPRISE,"302, Saraswati app, Shantadevi road, 302, Navsari, Navsari","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,chandresh mistry,"11/937, hiramention chal, station road, 11/937, Jalalpore, navsari","[{""NIC5DigitId"":""74101"",""Description"":""Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household goods""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,PATEL VIREN RAKESHBHAI,"22/5, MADHAV RESIDENCY, AGARWAL ROAD, 22/5, NAVSARI, NAVSARI","[{""NIC5DigitId"":""62013"",""Description"":""Providing software support and maintenance to the clients""}]"
24,GUJARAT,453,NAVSARI,396540,21/11/2025,FARMER,"AA, DHODIYAVAD, DHODIYAVAD, AA, AA, KALIYARI","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,453,NAVSARI,396406,21/11/2025,KRISHNA BEAUTY PARLOUR,"37, ROHITVAS, KALTAHN, 37, JALALPORE, NAVSARI","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,KIRAN PATIL,"174, Avadh Regalia, Near Rajhans Cinema, Gandevi Road, 174, 0, Navsari","[{""NIC5DigitId"":""81210"",""Description"":""General cleaning of buildings""}]"
24,GUJARAT,453,NAVSARI,396560,21/11/2025,SHIV SHAKTI PETROLEUM,"Atpost : Kukeri, Madhavtalav, Surkhai - Dholikuva, Atpost : Kukeri, Chikhali, Chikhali","[{""NIC5DigitId"":""47300"",""Description"":""Retail sale of automotive fuel in specialized stores [includes the activity of petrol filling stations.""}]"
24,GUJARAT,453,NAVSARI,396409,21/11/2025,LOONAT GENERAL STORE,"130, AHMAD LOONAT, DAJI FALIYA, 130, 1, CHIKHLI","[{""NIC5DigitId"":""45401"",""Description"":""Wholesale or retail sale of new motorcycles, mopeds, scooters and three wheelers""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,RAZA BANGLES,"0, SHITAL APARTMENT, VIRAVAL ROAD, 0, 0, NAVSARI","[{""NIC5DigitId"":""74101"",""Description"":""Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household goods""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,CHAND FOOTWEAR,"0, CHARPUL, PRAJAPATI ROAD, 0, 0, NAVSARI","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
24,GUJARAT,453,NAVSARI,396060,17/11/2025,SHREE GANESH AGRO,"SHOP NO 2682, Ground Floor, Rumla Dharampur Road, SHOP NO 2682, Ambapada, Chikhli","[{""NIC5DigitId"":""47737"",""Description"":""Retail sale of seeds, fertilisers, pesticides, machinery equipments and hand tools""}]"
24,GUJARAT,453,NAVSARI,396445,17/11/2025,ABABEEL BROKERING,"PLOT NO 2670, MALEKWAD, MALEKWAD ROAD, PLOT NO 2670, MOTABAZAR, NAVSARI","[{""NIC5DigitId"":""68100"",""Description"":""Real estate activities with own or leased property""}]"
24,GUJARAT,453,NAVSARI,396580,17/11/2025,GOLU OMELETTE AND CHICKEN CENTRE,"54/7, SADAD FALIYA, CITY MAIN ROAD, 54/7, VANSDA, VANSDA","[{""NIC5DigitId"":""10109"",""Description"":""Production, processing and preserving of other meat and meat products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396350,17/11/2025,Ukabhai rixa,"383, Navdurga, Ichchhapor, 383, 383, Gandevi","[{""NIC5DigitId"":""46533"",""Description"":""Wholesale of milking machines, poultry-keeping machines, bee-keeping machines""}]"
24,GUJARAT,453,NAVSARI,396450,17/11/2025,SHREE SWAMI SAMARTH DIAMOND,"208, KRUSHNA COMPLEX, GAUTAM NAGAR VIJALPORE, 208, JALALPORE, NAVSARI","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,453,NAVSARI,396445,17/11/2025,TUSHAR RAJENDRABHAI MODI,"1097, NAGIN JIVAN CHAL,, NAGIN JIVAN CHAL,, 1097, 1097, Navsari","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396445,17/11/2025,Harshadkumar Ravjibhai Patel,"3-A, Crystal enclave, Opp gov hospital luncikui, 3-A, 00, Navsari","[{""NIC5DigitId"":""49232"",""Description"":""Non-motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396521,18/11/2025,DILIPBHAI BHUVA,"FLAT NO-301, GAJANAND PARK-B, NEAR RAM NAGAR SOCIETY, FLAT NO-301, CHIKHLI, CHIKHLI","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396560,18/11/2025,SUNILKUMAR DILIPBHAI PATEL,"-, S/O DILIPBHAI PATEL, DADRI FALIYA, -, -, CHIKHLI","[{""NIC5DigitId"":""52219"",""Description"":""Other land transport services n.e.c""},{""NIC5DigitId"":""09900"",""Description"":""Support activities for other mining and quarrying""}]"
24,GUJARAT,453,NAVSARI,396440,18/11/2025,jignesh patel travels,"16, patel faliya, patel faliya, 16, jalalpore, navsari","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396360,18/11/2025,Jaymin Local transport,"Kasbavadi, N/A, Gandevi bilimora road, Kasbavadi, 4, Gandevi","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396521,18/11/2025,SHAMSER AALAM ALIKADAR SHAIKH,"0, Jaydeep Shopping Center, 0, 0, 0, Chikhli","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396321,18/11/2025,GITA TOURS AND TRAVELS,"09, SHROFF COMPLEX, SV ROAD, NR.GUPTA HOSPITAL, 09, 0, BILIMORA","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""},{""NIC5DigitId"":""79120"",""Description"":""Tour operator activities""},{""NIC5DigitId"":""79900"",""Description"":""Other reservation service and related activities""}]"
24,GUJARAT,453,NAVSARI,396040,18/11/2025,TALAVIYA KAUSHALKUMAR,"0, Vinayak electricals, Khergam road, 0, 0, Navsari","[{""NIC5DigitId"":""47594"",""Description"":""Retail sale of refrigerators, washing machines and other electrical\/electronic household goods""}]"
24,GUJARAT,453,NAVSARI,396380,18/11/2025,DEVRAJSING SAJANSING SARDAR,"1, GURUNANAK NAGAR, GANEVI ROAD, 1, SIKH CAMP, BILIMORA","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396321,18/11/2025,SONALBEN NARESHBHAI BUTIYA,"DEVIPUJAKWAS, TALODH, TALODH ROAD, DEVIPUJAKWAS, GANDEVI, BILIMORA","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396321,19/11/2025,Akshay R Pillai,"961/9, Balaji Park, Malek Farm, 961/9, Dhakwada, Bilimora","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,19/11/2025,SHOP 4 YOU,"23, Ashoka Tower, Asha Nagar Navsari,, 23, NA, Navsari","[{""NIC5DigitId"":""47912"",""Description"":""Retail sale via e-commerce""}]"
24,GUJARAT,453,NAVSARI,396445,19/11/2025,DIVYA FLOWERS,"1, CHARPOOL ROAD, ST DEPO ROAD, 1, NAVSARI, NAVASARI","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396570,19/11/2025,PATEL RAJESHBHAI KALYANJIBHAI,"158, BARDOLIYA FALIYA, CHIKHLI, 158, 0, NAVSARI","[{""NIC5DigitId"":""49224"",""Description"":""Taxi operation""}]"
24,GUJARAT,453,NAVSARI,396450,19/11/2025,PVF PET-VET & FISH FOOD STORE,"G-2, ROYAL AVENUE, ONJAL ROAD, G-2, JALALPORE, NAVSARI","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,19/11/2025,KAHAR VIRENDRAKUMAR DEVCHANDBHAI,"0, BEHIND RAMABEN HOSPITAL, NEAR KAHAR PANCH WADI KAHARWAD, 0, NAVSARI, NAVSARI","[{""NIC5DigitId"":""69100"",""Description"":""Legal activities""}]"
24,GUJARAT,453,NAVSARI,396424,19/11/2025,PUSHPABEN SUMANBHAI PATEL,"C-3, VASANT VIHAR SOCIETY, NAVSARI, C-3, NAVSARI, NAVSARI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396040,19/11/2025,Krishna Wealth Solutions,"Randha Faliya, Vad, Vad, Randha Faliya, Vad, Navsari","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""}]"
24,GUJARAT,453,NAVSARI,396560,19/11/2025,CHATKARO JUNCTION,"2629, 2629, Nr Rankuva High School, 2629, 2629, Navsari","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""}]"
24,GUJARAT,453,NAVSARI,396445,19/11/2025,Ramchandra Shivprasad Nishad,"0, MITHILA NAGARI, NR. GOHIL SCHOOL, 0, -, NAVSARI","[{""NIC5DigitId"":""20224"",""Description"":""Manufacture of prepared pigments and other colouring matter of a kind used in the manufacture of paints or by artists or other painters""}]"
24,GUJARAT,453,NAVSARI,396445,19/11/2025,CHANDANI NITINCHANDRA GANDHI,"34, SURYA NAGAR, VIJALPORE, 34, ., NAVSARI","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,453,NAVSARI,396445,28/11/2025,Rudra Chinese and tea centre,"0, Flora Residency, Gandhi Smriti Road, 0, 0, Navsari","[{""NIC5DigitId"":""56103"",""Description"":""Ice cream mobile vendors, mobile food carts""}]"
24,GUJARAT,453,NAVSARI,396521,28/11/2025,GANESHBHAI RAGHUBHAI HALPATI,"00, GANESHBHAI RAGHUBHAI HALPATI, THALA, 00, 00, NAVSARI","[{""NIC5DigitId"":""49232"",""Description"":""Non-motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396580,28/11/2025,ASHA VINOD PATIL,"0, ASHA VINOD PATIL, SHANKAR FALIYU, 0, 0, VANSDA","[{""NIC5DigitId"":""86905"",""Description"":""Activities of independent diagnostic\/pathological laboratories""}]"
24,GUJARAT,453,NAVSARI,396445,28/11/2025,VIDHYUT CENTER,"SHOP NO 6,GROUND FLR, RIHYA RESIDENCY, KANGAWAD,NEAR SORAB BAUG, SHOP NO 6,GROUND FLR, W NO. 2/4894/0, NAVVSARI","[{""NIC5DigitId"":""47591"",""Description"":""Retail sale of household furniture""},{""NIC5DigitId"":""47594"",""Description"":""Retail sale of refrigerators, washing machines and other electrical\/electronic household goods""},{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
24,GUJARAT,453,NAVSARI,396445,28/11/2025,Anchorblue Import Export,"5A, Crystal Heaven Apartment, Maneklal Road, 5A, ,, Navsari","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396406,28/11/2025,SAI CARTING,"0, MOTA FALIYA, MAIN ROAD, 0, 0, NAVSARI","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,Ratnesh auto garage,"917, Mithila nagari, Rustamwadi, 917, 03, Navsari","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396445,21/11/2025,SURY GARMENTS,"B-1, PARTH COLONY, JALALPORE, B-1, 0, NAVSARI","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,453,NAVSARI,396540,21/11/2025,Fine poultry farm,"Nava faliya, Fine poultry, FADVEL dadra road, Nava faliya, Chikhli, Navsari","[{""NIC5DigitId"":""01463"",""Description"":""Operation of poultry hatcheries""}]"
24,GUJARAT,453,NAVSARI,396445,22/11/2025,Rang Technology,"109, Rang Technology, Gandhi Smriti Road, 109, 109, Navsari","[{""NIC5DigitId"":""62099"",""Description"":""Other information technology and computer service activities n.e.c""}]"
24,GUJARAT,453,NAVSARI,396445,22/11/2025,AMRUTTAM ENTERPRISE,"804, SANDY APARTMENT, RASHI HILL SOCIETY LUNCIKUI, BEHIND JAY SHANKAR PARTY PLOT, 804, NAVSARI, NAVSARI","[{""NIC5DigitId"":""46103"",""Description"":""Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery""}]"
24,GUJARAT,453,NAVSARI,396430,22/11/2025,NARESHBHAI ARVINDBHAI HALPATI,"000, HAVADIYA FALIYA, HAVADIYA FALIYA, 000, ., GANDEVA","[{""NIC5DigitId"":""95210"",""Description"":""Repair of consumer electronics""}]"
24,GUJARAT,453,NAVSARI,396580,29/11/2025,AJAY NURSERY,"AA, TANU FALIYA, TANU FALIYA, AA, AA, LIMZAR","[{""NIC5DigitId"":""46495"",""Description"":""Wholesale of recorded audio or video tapes, CDs and DVDs""}]"
24,GUJARAT,453,NAVSARI,396580,29/11/2025,Vijaybhai Laxmanbhai Bhoya,"00, Upalu faliya, Vansada, 00, 00, Navsari","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,453,NAVSARI,396521,29/11/2025,Divyakumari Dharmeshkumar Patel,"312 E Gandhi Faliya, 312 E, Gandhifaliya, 312 E Gandhi Faliya, 1, Navsari","[{""NIC5DigitId"":""01463"",""Description"":""Operation of poultry hatcheries""}]"
24,GUJARAT,453,NAVSARI,396445,29/11/2025,KEDAR FASHION,"79, SHRINATHJI KRUPA RATNASAGAR VRUNDAVAN SOCIETY, JALALPORE, 79, NAVSARI, NAVSARI","[{""NIC5DigitId"":""13992"",""Description"":""Zari work and other ornamental trimmings""}]"
24,GUJARAT,453,NAVSARI,393145,29/11/2025,DEVIPUJAK PLASTIC,"0, BELOW CARMICHEL POOL, NR SHITLAMATA TEMPLE, 0, NANDOD, RAJPIPLA","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,29/11/2025,BITTANBEN MAHESHBHAI YADAV,"01, AMBEDKARNAGAR, NAVSARI, 01, 11, NAVSARI","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396580,29/11/2025,KRISHNA MOBILE & ACCESSORIES,"SHOP NO-2, GRAM PANCHAYAT SOHPPING CENTER, NEAR TOWER, SHOP NO-2, 00, VANSDA","[{""NIC5DigitId"":""46524"",""Description"":""Wholesale of telephone, mobile phone and communications equipment and parts""}]"
24,GUJARAT,453,NAVSARI,396521,6/6/2025,RINKU FASHION POINT,"SHOP NO 1, GRAM PANCHAYAT SHOPPING CENTER, MAIN BAZAR, SHOP NO 1, CHIKHLI, NAVSARI","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,453,NAVSARI,396445,6/6/2025,FAUZAN YUSUF MEMON,"403`, MALEKWAD, NAVSARI, 403`, 0, NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396310,6/6/2025,Construction,"Kalamtha dhana faliy, Virenbhai Nareshbhai Patel, Dhana faliya, Kalamtha dhana faliy, DHANA faliya, Bilimora","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396445,6/6/2025,LAXMI SUPER MARKET,"G-4,, GF, ROYAL GARDEN SOCIETY,, VIJALPORE, G-4,, BEHIND CITY GARDEN, NAVSARI","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396321,6/6/2025,DARPANA DINESH KEVAT,"483, BADAL FALIYA, MACHHIWAD, 483, GANDEVI, BILIMORA","[{""NIC5DigitId"":""46303"",""Description"":""Wholesale of meat, fish & eggs""}]"
24,GUJARAT,453,NAVSARI,394730,6/6/2025,FARMER,"AA, UPALU FALIYA, UPALU FALIYU, AA, AA, JHAVDA","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396450,14/06/2025,Nitu Ganeshkumar Patel,"-, NAVU FALIYU, HANSAPORE ROAD, -, -, NAVSARI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396445,14/06/2025,AJANTA JEWELLERS,"WARD NO-6, HOUSE NO 1127, OPP MILAN BAG CENTER, WARD NO-6, MADHUMATI STREET, NAVSARI","[{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,453,NAVSARI,396580,14/06/2025,SHIV LADIES TAILOR AND MATERIALS,"0, NA, RANI FALIYA CHAUKDI, 0, 0, VANSDA","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,453,NAVSARI,396445,14/06/2025,VIBRANT CRACKERS,"C-30, Udyog Nagar, Udyog Nagar Road, C-30, 0, Navsari","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
24,GUJARAT,453,NAVSARI,396463,14/06/2025,Phiroz Tempo Service,"1762, Jaldhara Society, Ganesh Sisodra, 1762, 1, Navsari","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396445,10/6/2025,Exotic Collection,"86, Pratiksha Society, Agrawal College Road, 86, 87, NAVSARI","[{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,453,NAVSARI,396521,10/6/2025,Sai Ram Tailor,"24, Veri Faliya, Near Bank of Baroda, 24, 161851, Chikhli","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
